,First,Longitude,Latitude,Longitude_difference,Latitude_difference,distance(km)
0,2023-06-08 20:18:48,126.214,25.105,-0.1490000000000009,-0.2010000000000005,113.13897862241693
1,2023-06-09 10:49:48,126.363,25.306,-0.025000000000005684,0.08300000000000196,26.911825611512775
2,2023-06-09 20:17:48,126.388,25.223,1.3500000000000085,2.308,9.565447650540586
3,2023-06-10 10:49:48,125.038,22.915,-1.2750000000000057,2.283999999999999,290.93757447697817
4,2023-06-10 20:28:48,126.313,20.631,-1.8999999999999915,-3.2749999999999986,286.0613480833419
5,2023-06-11 10:39:48,128.213,23.906,1.0989999999999895,-1.7729999999999997,413.30899576259657
6,2023-06-11 20:13:48,127.114,25.679,0.5990000000000038,1.0079999999999991,226.2158007848386
7,2023-06-12 10:48:48,126.515,24.671,0.09900000000000375,-0.13100000000000023,127.26482469108832
8,2023-06-12 20:18:48,126.416,24.802,0.5990000000000038,1.0210000000000008,17.667705069034483
9,2023-06-13 10:49:48,125.817,23.781,0.47399999999998954,-0.7590000000000003,128.74182672063847
10,2023-06-13 20:23:48,125.343,24.54,-0.6509999999999962,-1.0310000000000024,97.1359022879141
11,2023-06-14 10:53:48,125.994,25.571,0.09799999999999898,-0.13299999999999912,132.0711896740309
12,2023-06-14 20:18:48,125.896,25.704,-1.2759999999999962,-1.9619999999999997,17.754680216621473
13,2023-06-15 10:54:48,127.172,27.666,-0.652000000000001,1.022000000000002,252.31742406294777
14,2023-06-15 20:08:48,127.824,26.644,1.222999999999999,1.9669999999999987,130.67282230000308
15,2023-06-16 10:49:48,126.601,24.677,-0.902000000000001,1.5109999999999992,250.72238541704473
16,2023-06-16 20:18:48,127.503,23.166,0.597999999999999,1.033999999999999,191.4003237861866
17,2023-06-17 10:42:48,126.905,22.132,0.09799999999999898,-0.1559999999999988,130.3268021263135
18,2023-06-17 20:23:48,126.807,22.288,-0.777000000000001,-1.3039999999999985,20.06682345202853
19,2023-06-18 10:43:48,127.584,23.592,0.09799999999999898,-0.15300000000000225,165.39258960827763
20,2023-06-18 20:17:48,127.486,23.745,0.2220000000000084,0.37900000000000134,19.724248436946382
21,2023-06-19 10:44:48,127.264,23.366,-0.277000000000001,0.4720000000000013,47.83367586270179
22,2023-06-19 20:19:48,127.541,22.894,-0.7770000000000152,-1.2900000000000027,59.63953423477929
23,2023-06-20 10:42:48,128.318,24.184,2.473000000000013,-3.8709999999999987,163.85695773224103
24,2023-06-20 20:13:48,125.845,28.055,0.3469999999999942,0.5240000000000009,496.1794974556523
25,2023-06-21 11:02:48,125.498,27.531,22.345,-21.985,67.5279132481253
26,2023-06-21 20:16:48,103.153,49.516,-0.777000000000001,-0.4549999999999983,3098.435396173884
27,2023-06-22 14:01:48,103.93,49.971,-25.399,26.031999999999996,75.34438268896301
28,2023-06-22 20:10:48,129.329,23.939,0.3480000000000132,0.5730000000000004,3633.496117439959
29,2023-06-23 10:38:48,128.981,23.366,1.597999999999999,-2.603999999999999,72.91027312149201
30,2023-06-23 20:13:48,127.383,25.97,2.097999999999999,3.4319999999999986,331.52117270623614
31,2023-06-24 10:51:48,125.285,22.538,-1.0260000000000105,1.774000000000001,436.8653504563887
32,2023-06-24 20:30:48,126.311,20.764,0.2230000000000132,0.384999999999998,223.95071071612097
33,2023-06-25 10:43:48,126.088,20.379,0.722999999999999,-1.2899999999999991,48.69956517782007
34,2023-06-25 20:32:48,125.365,21.669,0.22399999999998954,0.3760000000000012,161.8839675409159
35,2023-06-26 10:49:48,125.141,21.293,57.21600000000001,-38.357,47.80390163514123
36,2023-06-26 20:34:48,67.925,59.65,-0.4270000000000067,-0.09900000000000375,6156.740272972082
37,2023-06-27 18:27:48,68.352,59.749,-57.16799999999999,37.525000000000006,26.363662366939415
38,2023-06-28 20:31:48,125.52,22.224,1.4749999999999943,2.597999999999999,6068.93918167249
39,2023-06-29 10:50:48,124.045,19.626,0.8500000000000085,-1.5559999999999974,326.9819175527948
40,2023-06-29 20:43:48,123.195,21.182,-1.7750000000000057,-3.0770000000000017,194.3769022194735
41,2023-06-30 10:57:48,124.97,24.259,0.2259999999999991,-0.4059999999999988,387.55115051047636
42,2023-06-30 20:29:48,124.744,24.665,-1.649000000000001,-2.6679999999999993,50.60941409999052
43,2023-07-01 10:59:48,126.393,27.333,-1.649000000000001,2.5969999999999978,339.3578469485777
44,2023-07-01 20:16:48,128.042,24.736,2.100999999999999,3.5749999999999993,332.45420092411774
45,2023-07-02 10:46:48,125.941,21.161,1.350999999999999,-2.3969999999999985,451.97456840283036
46,2023-07-02 20:33:48,124.59,23.558,-1.3979999999999961,-2.3590000000000018,300.56214515309773
47,2023-07-03 10:57:48,125.988,25.917,-0.7720000000000056,1.2230000000000025,297.8833488290241
48,2023-07-03 20:22:48,126.76,24.694,3.602000000000004,6.384,156.5752956631849
49,2023-07-04 10:51:48,123.158,18.31,1.6029999999999944,-3.011000000000003,801.6009189334602
50,2023-07-04 20:51:48,121.555,21.321,-4.896999999999991,-8.082999999999998,374.44297943956303
51,2023-07-05 11:04:48,126.452,29.404,-0.5210000000000008,0.7280000000000015,1024.3157117673456
52,2023-07-05 20:12:48,126.973,28.676,4.977999999999994,8.318999999999999,95.48911967778889
53,2023-07-06 11:00:48,121.995,20.357,-1.019999999999996,1.8759999999999977,1052.884648791506
54,2023-07-06 20:52:48,123.015,18.481,-0.14499999999999602,-0.3249999999999993,234.42504454319356
55,2023-07-07 10:52:48,123.16,18.806,-0.5200000000000102,0.9559999999999995,39.23484131908091
