,First,Longitude,Latitude,Longitude_difference,Latitude_difference,distance(km)
50,2023-07-25 10:56:48,124.313,25.201,-1.2509999999999906,2.3790000000000013,293.46182691750874
51,2023-07-25 20:41:48,125.564,22.822,-0.75,-1.6460000000000008,198.32893263463413
52,2023-07-26 10:46:48,126.314,24.468,1.0009999999999906,-2.0889999999999986,253.0725535691891
53,2023-07-26 20:35:48,125.313,26.557,-0.9989999999999952,-2.0060000000000002,189.29055230695167
54,2023-07-28 20:41:48,124.93,24.89,0.1290000000000049,0.12300000000000111,18.882151126877886
55,2023-07-29 10:51:48,124.801,24.767,0.0040000000000048885,-0.15200000000000102,16.90644751075181
56,2023-07-29 20:42:48,124.797,24.919,0.6299999999999955,1.1799999999999997,145.91203293819132
57,2023-07-30 10:51:48,124.167,23.739,-0.6189999999999998,1.2029999999999994,147.98497492286708
58,2023-07-30 20:47:48,124.786,22.536,-0.24399999999999977,-0.6769999999999996,79.32090579398192
59,2023-07-31 10:46:48,125.03,23.213,0.257000000000005,-0.7079999999999984,82.96911235856747
60,2023-07-31 20:45:48,124.773,23.921,-0.3680000000000092,-0.9430000000000014,111.2822555125044
61,2023-08-01 10:48:48,125.141,24.864,0.13300000000000978,-0.44099999999999895,50.833293824590164
62,2023-08-01 20:42:48,125.008,25.305,-0.7409999999999997,-1.716000000000001,204.6388074662654
63,2023-08-02 10:49:48,125.749,27.021,-1.2409999999999997,2.4800000000000004,610.3033425042814
64,2023-08-03 10:39:48,125.604,21.534,-1.1149999999999949,2.571999999999999,308.7384677515866
65,2023-08-03 20:47:48,126.719,18.962,-0.8640000000000043,-2.2749999999999986,601.9690244944491
66,2023-08-04 20:40:48,126.321,24.363,0.262999999999991,0.43400000000000105,55.14531938518733
67,2023-08-05 10:40:48,126.058,23.929,-0.36199999999999477,0.6789999999999985,84.03106527190376
68,2023-08-05 20:42:48,126.42,23.25,-0.4860000000000042,-1.314,154.23612276352947
69,2023-08-06 10:37:48,126.906,24.564,0.63900000000001,-1.6449999999999996,362.7292064296472
70,2023-08-09 20:52:48,124.917,21.862,-0.8569999999999993,-2.3810000000000002,278.89444702721755
71,2023-08-10 10:38:48,125.774,24.243,-0.480000000000004,1.029,124.41536347831607
72,2023-08-10 20:45:48,126.254,23.214,0.7690000000000055,1.8490000000000002,220.29571731136093
73,2023-08-11 10:34:48,125.485,21.365,-0.6039999999999992,1.4909999999999997,177.3071924112333
74,2023-08-11 20:51:48,126.089,19.874,0.3960000000000008,0.9549999999999983,114.02446548410377
75,2023-08-12 10:29:48,125.693,18.919,0.5219999999999914,-1.6829999999999998,194.94987568495927
76,2023-08-12 20:54:48,125.171,20.602,-0.35299999999999443,-1.189,137.1820078278375
77,2023-08-13 10:33:48,125.524,21.791,-0.8529999999999944,2.2570000000000014,266.1938494743326
78,2023-08-13 20:51:48,126.377,19.534,0.02400000000000091,-0.12100000000000222,13.68746707851484
79,2023-08-14 10:26:48,126.353,19.655,0.2740000000000009,-1.0109999999999992,115.9991058645256
80,2023-08-14 20:51:48,126.079,20.666,0.6489999999999867,1.7630000000000017,207.463371096074
81,2023-08-15 10:28:48,125.43,18.903,-0.3499999999999943,0.9049999999999976,107.18936884521563
82,2023-08-15 20:56:48,125.78,17.998,-0.3499999999999943,-1.2970000000000006,148.85923396670617
83,2023-08-16 10:25:48,126.13,19.295,0.027000000000001023,-0.2859999999999978,31.927520642147705
84,2023-08-16 20:53:48,126.103,19.581,0.6509999999999962,1.8979999999999997,796.5689719529671
85,2023-08-24 21:01:48,122.868,26.096,0.4099999999999966,1.0719999999999992,126.09645001237092
86,2023-08-25 10:39:48,122.458,25.024,-0.3410000000000082,0.8840000000000003,1124.7209199514764
87,2023-10-10 21:35:48,120.272,34.961,-0.09199999999999875,2.3470000000000013,261.11290449266005
88,2023-10-11 09:55:48,120.364,32.614,-0.09199999999999875,0.26599999999999824,30.811036623432656
89,2023-10-11 21:34:48,120.456,32.348,-0.09399999999999409,2.0239999999999974,225.23549525728416
90,2023-10-12 09:54:48,120.55,30.324,-0.09300000000000352,0.13500000000000156,797.6502059205176
91,2023-10-16 09:52:48,120.94,23.159,-0.22400000000000375,-1.0370000000000026,117.54366956482971
92,2023-10-16 21:30:48,121.164,24.196,-0.09900000000000375,1.2420000000000009,138.47214229692622
93,2023-10-17 09:50:48,121.263,22.954,0.15100000000001046,1.524000000000001,355.91931735097745
94,2023-10-18 09:51:48,120.337,26.042,-0.2259999999999991,-0.8759999999999977,99.97011316244857
95,2023-10-18 21:35:48,120.563,26.918,-0.47700000000000387,3.5189999999999984,723.3099364658625
96,2023-10-23 21:32:48,120.734,20.415,0.3919999999999959,-1.6709999999999994,190.1954933203613
97,2023-10-24 09:49:48,120.342,22.086,-0.35899999999999466,-1.4430000000000014,164.6193923109715
98,2023-10-24 21:35:48,120.701,23.529,-0.11000000000001364,0.8979999999999997,100.48504025352054
99,2023-10-25 09:46:48,120.811,22.631,0.26400000000001,1.615000000000002,182.03110961347764
100,2023-10-27 21:34:48,120.748,20.995,0.13500000000000512,-0.3200000000000003,38.237356136419386
101,2023-10-28 09:46:48,120.613,21.315,-0.23999999999999488,-0.7719999999999985,89.35171682948005
102,2023-10-28 21:35:48,120.853,22.087,-0.11599999999999966,0.786999999999999,88.32728757933184
103,2023-10-29 09:44:48,120.969,21.3,-0.24200000000000443,-0.7579999999999991,87.91681596681363
104,2023-10-29 21:34:48,121.211,22.058,0.007000000000005002,0.245000000000001,27.25232310519779
105,2023-10-30 09:42:48,121.204,21.813,0.006000000000000227,0.29199999999999804,32.4748381199322
106,2023-10-30 21:34:48,121.198,21.521,0.7560000000000002,-2.789999999999999,319.74744062271327
107,2023-10-31 09:42:48,120.442,24.311,0.5039999999999907,2.2929999999999993,260.12278384889163
108,2023-10-31 21:40:48,119.938,22.018,0.2540000000000049,-0.7459999999999987,313.8549891503357
109,2023-11-02 09:44:48,120.929,19.352,0.12600000000000477,0.6960000000000015,78.51718641817702
110,2023-11-02 21:34:48,120.803,18.656,0.0,0.19599999999999795,21.794205622333283
111,2023-11-03 09:45:48,120.803,18.46,0.125,0.6620000000000026,74.78683394323812
112,2023-11-03 21:34:48,120.678,17.798,-0.3760000000000048,1.5899999999999999,181.2639724775554
113,2023-11-04 09:46:48,121.054,16.208,-0.3780000000000001,-1.238000000000003,143.41765169188997
114,2023-11-04 21:31:48,121.432,17.446,0.2469999999999999,-0.7299999999999969,85.28005166513765
115,2023-11-05 09:43:48,121.185,18.176,-0.7539999999999907,-2.5260000000000034,291.7910617457002
116,2023-11-05 21:33:48,121.939,20.702,0.36999999999999034,-1.0989999999999966,271.0331634791261
117,2023-11-06 21:36:48,120.7,18.562,0.3689999999999998,-1.1080000000000005,129.15937201445234
118,2023-11-07 09:44:48,120.331,19.67,-0.38299999999999557,-1.1289999999999978,131.74496351165467
119,2023-11-07 21:39:48,120.714,20.799,-0.13299999999999557,0.6359999999999992,72.06419139142524
120,2023-11-08 09:41:48,120.847,20.163,0.11499999999999488,0.5640000000000001,63.85643487606186
121,2023-11-08 21:38:48,120.732,19.599,-0.3850000000000051,1.4520000000000017,185.1471845254455
122,2023-11-11 09:42:48,121.042,17.96,-0.1389999999999958,-0.3059999999999974,37.06136989801111
123,2023-11-11 21:36:48,121.181,18.266,0.35899999999999466,-0.9920000000000009,116.60145302981847
124,2023-11-12 09:41:48,120.822,19.258,-0.015999999999991132,0.09399999999999764,10.586482419853636
125,2023-11-12 21:39:48,120.838,19.164,0.6069999999999993,-1.7240000000000002,201.915488301504
126,2023-11-13 09:41:48,120.231,20.888,-0.3930000000000007,-1.0329999999999977,121.85674453054762
127,2023-11-13 21:44:48,120.624,21.921,-0.14400000000000546,0.588000000000001,67.05552144394973
128,2023-11-14 09:38:48,120.768,21.333,0.730000000000004,2.3359999999999985,270.69460185359065
129,2023-11-14 21:43:48,120.038,18.997,-0.1460000000000008,0.5680000000000014,65.00346622272711
130,2023-11-15 09:44:48,120.184,18.429,-0.27200000000000557,-0.6820000000000022,81.06155384141461
131,2023-11-15 21:42:48,120.456,19.111,-0.14799999999999613,0.5620000000000012,64.40345841152866
132,2023-11-16 09:42:48,120.604,18.549,-0.27299999999999613,-0.6780000000000008,80.67586432430001
133,2023-11-16 21:41:48,120.877,19.227,0.4749999999999943,-1.2459999999999987,147.18593642937986
134,2023-11-17 09:40:48,120.402,20.473,0.09999999999999432,0.4139999999999979,47.201710869166575
135,2023-11-17 21:45:48,120.302,20.059,-0.026999999999986812,0.19900000000000162,22.307003006903177
136,2023-11-18 09:41:48,120.329,19.86,-0.15200000000000102,-0.30700000000000216,37.65007928952175
137,2023-11-18 21:45:48,120.481,20.167,-0.028000000000005798,0.19900000000000162,22.320202223103987
138,2023-11-19 09:40:48,120.509,19.968,0.22100000000000364,0.7330000000000005,84.72968784855522
139,2023-11-19 21:45:48,120.288,19.235,0.09600000000000364,-0.15300000000000225,19.77178535038792
140,2023-11-20 09:42:48,120.192,19.388,-0.5310000000000059,-1.3419999999999987,159.19676466190558
141,2023-11-20 21:46:48,120.723,20.73,-0.1560000000000059,0.5390000000000015,62.09846706341343
142,2023-11-21 09:38:48,120.879,20.191,0.3430000000000035,1.036999999999999,120.7722805583951
143,2023-11-21 21:45:48,120.536,19.154,0.21699999999999875,-0.4819999999999993,58.2283413653028
144,2023-11-22 09:41:48,120.319,19.636,-0.2839999999999918,-0.6550000000000011,78.64853731928706
145,2023-11-22 21:47:48,120.603,20.291,-0.1600000000000108,0.527000000000001,60.93707630693622
146,2023-11-23 09:39:48,120.763,19.764,0.09000000000000341,0.3359999999999985,38.53266881593152
147,2023-11-23 21:46:48,120.673,19.428,-0.16199999999999193,0.5199999999999996,60.272830521346336
148,2023-11-24 09:40:48,120.835,18.908,-0.03700000000000614,-0.006999999999997897,3.9691957659042107
149,2023-11-24 21:45:48,120.872,18.915,-0.6620000000000061,1.8269999999999982,214.87604738527705
150,2023-11-25 09:40:48,121.534,17.088,0.08600000000001273,0.3049999999999997,35.12658265162821
151,2023-11-25 21:40:48,121.448,16.783,1.0849999999999937,-2.7379999999999995,325.31578556717386
152,2023-11-26 09:41:48,120.363,19.521,0.20999999999999375,0.6230000000000011,72.69923662627455
153,2023-11-26 21:49:48,120.153,18.898,-0.04099999999999682,0.18599999999999994,21.12771730772818
154,2023-11-27 09:43:48,120.194,18.712,0.3329999999999984,0.9289999999999985,109.12154144801764
155,2023-11-27 21:49:48,119.861,17.783,0.7079999999999984,-1.718,205.07925120766322
156,2023-11-28 09:46:48,119.153,19.501,-0.41799999999999216,-0.9649999999999999,115.85301869951593
157,2023-11-28 21:55:48,119.571,20.466,-0.6689999999999969,1.7460000000000022,206.40682626846268
158,2023-11-29 09:43:48,120.24,18.72,0.0799999999999983,0.2729999999999997,31.5054680601191
159,2023-11-29 21:50:48,120.16,18.447,-0.6700000000000017,1.7449999999999974,206.6238958953355
160,2023-11-30 09:44:48,120.83,16.702,-0.9200000000000017,-2.229999999999997,266.4024749176105
161,2023-11-30 21:45:48,121.75,18.932,0.953000000000003,-2.2560000000000002,269.87962787609774
162,2023-12-01 09:37:48,120.797,21.188,0.7019999999999982,1.7759999999999998,210.61429727760623
163,2023-12-01 21:53:48,120.095,19.412,-0.2980000000000018,0.791999999999998,93.47243205643892
164,2023-12-02 09:43:48,120.393,18.62,0.07699999999999818,0.2469999999999999,28.640252099388995
165,2023-12-02 21:51:48,120.316,18.373,-0.17399999999999238,0.48200000000000287,56.66225021808391
166,2023-12-03 09:44:48,120.49,17.891,-0.30000000000001137,-0.6710000000000029,81.06066342588997
167,2023-12-03 21:50:48,120.79,18.562,-0.04999999999999716,0.1769999999999996,20.37568902331758
168,2023-12-04 09:42:48,120.84,18.385,0.19899999999999807,0.532,62.78276828855515
169,2023-12-04 21:50:48,120.641,17.853,0.5730000000000075,-1.3199999999999967,158.72504426555045
170,2023-12-05 09:44:48,120.068,19.173,-0.3020000000000067,-0.6620000000000026,80.12828170547647
171,2023-12-05 21:55:48,120.37,19.835,-0.17799999999999727,0.4710000000000001,55.5929735588165
172,2023-12-06 09:42:48,120.548,19.364,-0.17799999999999727,-0.3689999999999998,45.071339820232566
173,2023-12-06 21:54:48,120.726,19.733,-0.5529999999999973,1.350999999999999,161.07494906302995
174,2023-12-07 09:41:48,121.279,18.382,-0.18000000000000682,-0.3780000000000001,46.115412949030826
175,2023-12-07 21:50:48,121.459,18.76,-0.054000000000002046,0.1720000000000006,19.95354372607066
176,2023-12-08 09:40:48,121.513,18.588,0.5690000000000026,1.3800000000000026,164.83738193289776
177,2023-12-08 21:50:48,120.944,17.208,-0.05499999999999261,0.16799999999999926,19.57370081413317
178,2023-12-09 09:45:48,120.999,17.04,0.0689999999999884,0.19699999999999918,23.10226336755968
179,2023-12-09 21:50:48,120.93,16.843,0.06800000000001205,-0.1280000000000001,15.966027024831996
180,2023-12-10 09:46:48,120.862,16.971,-0.05700000000000216,-0.10200000000000031,12.859525009340244
181,2023-12-10 21:51:48,120.919,17.073,0.19299999999999784,-0.4190000000000005,50.897923006351576
182,2023-12-11 09:46:48,120.726,17.492,-0.43300000000000693,-0.972999999999999,117.48575612975547
183,2023-12-11 21:53:48,121.159,18.465,0.06700000000000728,-0.12399999999999878,15.492355165279031
184,2023-12-12 09:43:48,121.092,18.589,0.3160000000000025,0.7579999999999991,90.65398719045952
185,2023-12-12 21:54:48,120.776,17.831,-0.058000000000006935,0.16199999999999903,19.031991770579005
186,2023-12-13 09:46:48,120.834,17.669,0.4399999999999977,1.0429999999999993,125.04430524380987
187,2023-12-13 21:54:48,120.394,16.626,0.6910000000000025,-1.5700000000000003,189.34488261296548
188,2023-12-14 09:50:48,119.703,18.196,-0.8100000000000023,-1.8199999999999967,219.5400097066139
189,2023-12-14 22:00:48,120.513,20.016,0.19000000000001194,-0.40500000000000114,49.204605552837
190,2023-12-15 09:44:48,120.323,20.421,-0.4350000000000023,-0.9510000000000005,114.99657610458506
191,2023-12-15 22:02:48,120.758,21.372,-0.6850000000000023,1.5539999999999985,186.92806190057985
192,2023-12-16 09:41:48,121.443,19.818,1.063999999999993,2.4350000000000023,293.0557668368172
193,2023-12-16 21:57:48,120.379,17.383,0.43900000000000716,-0.9879999999999995,119.27948185945446
194,2023-12-17 09:50:48,119.94,18.371,-0.561000000000007,-1.2550000000000026,151.50188786894915
195,2023-12-17 22:01:48,120.501,19.626,0.06400000000000716,-0.13100000000000023,16.033653636025658
196,2023-12-18 09:46:48,120.437,19.757,0.4380000000000024,0.9980000000000011,120.11999747273269
197,2023-12-18 22:02:48,119.999,18.759,-0.06100000000000705,0.1479999999999997,17.666734961946222
198,2023-12-19 09:50:48,120.06,18.611,-0.6869999999999976,-1.536999999999999,185.47686592395488
199,2023-12-19 22:02:48,120.747,20.148,0.06300000000000239,-0.13500000000000156,16.387610243124684
200,2023-12-20 09:45:48,120.684,20.283,-0.06100000000000705,-0.13400000000000034,16.20053482571406
201,2023-12-20 22:03:48,120.745,20.417,0.4369999999999976,-0.9699999999999989,117.02206246165413
202,2023-12-21 09:45:48,120.308,21.387,0.3130000000000024,0.6950000000000003,83.82986268643532
203,2023-12-21 22:07:48,119.995,20.692,-0.5609999999999928,1.254999999999999,151.35123708676446
204,2023-12-22 09:48:48,120.556,19.437,0.1869999999999976,0.4200000000000017,50.66104226905532
205,2023-12-22 22:03:48,120.369,19.017,-0.1869999999999976,0.41799999999999926,50.47540793941538
206,2023-12-23 09:50:48,120.556,18.599,0.3130000000000024,0.7050000000000018,85.07597055674664
207,2023-12-23 22:02:48,120.243,17.894,-0.43600000000000705,0.9899999999999984,119.40869171121618
208,2023-12-24 09:53:48,120.679,16.904,-0.1869999999999976,-0.4349999999999987,52.292718494843
209,2023-12-24 21:59:48,120.866,17.339,0.4380000000000024,-1.0080000000000027,121.29375801957445
210,2023-12-25 09:52:48,120.428,18.347,0.06300000000000239,0.13300000000000267,16.215977512935503
211,2023-12-25 22:03:48,120.365,18.214,0.3129999999999882,-0.7250000000000014,87.10543888571823
212,2023-12-26 09:53:48,120.052,18.939,-0.06099999999999284,-0.15399999999999991,18.28537981858872
213,2023-12-26 22:06:48,120.113,19.093,-0.4369999999999976,0.9750000000000014,117.7904944328716
214,2023-12-27 09:53:48,120.55,18.118,0.43899999999999295,0.9889999999999972,119.40754368959358
215,2023-12-27 22:03:48,120.111,17.129,0.18900000000000716,-0.4529999999999994,54.21835769818906
216,2023-12-28 09:57:48,119.922,17.582,-0.18600000000000705,-0.44599999999999795,53.35932175473379
217,2023-12-28 22:05:48,120.108,18.028,-0.06099999999999284,0.11799999999999855,14.621543890222075
218,2023-12-29 09:56:48,120.169,17.91,-0.18500000000000227,-0.4490000000000016,53.61742980057194
219,2023-12-29 22:05:48,120.354,18.359,0.5649999999999977,-1.3169999999999966,158.02988114001295
220,2023-12-30 09:55:48,119.789,19.676,0.06499999999999773,0.11899999999999977,14.88093875477455
221,2023-12-30 22:10:48,119.724,19.557,-0.6850000000000023,1.5429999999999993,326.2171720899359
222,2023-12-31 22:05:48,121.968,21.605,-0.0589999999999975,0.09600000000000009,12.295492206112204
223,2024-01-01 09:44:48,122.027,21.509,0.9410000000000025,2.1090000000000018,254.17458603906476
224,2024-01-01 22:05:48,121.086,19.4,-0.058000000000006935,0.09799999999999898,12.480929005360409
225,2024-01-02 09:52:48,121.144,19.302,0.4420000000000073,0.9879999999999995,119.3052570717625
226,2024-01-02 22:05:48,120.702,18.314,-0.058000000000006935,0.09700000000000131,12.403366543339311
227,2024-01-03 09:56:48,120.76,18.217,0.19300000000001205,0.4139999999999979,50.35596026574855
228,2024-01-03 22:05:48,120.567,17.803,0.06799999999999784,-0.2010000000000005,23.479779325713242
229,2024-01-04 09:58:48,120.499,18.004,0.31799999999999784,0.713000000000001,86.14539669854365
230,2024-01-04 22:06:48,120.181,17.291,0.06900000000000261,-0.20599999999999952,24.04782117311088
231,2024-01-05 10:01:48,120.112,17.497,-0.6800000000000068,-1.657,197.73630140476465
232,2024-01-05 22:07:48,120.792,19.154,0.3190000000000026,-0.8039999999999985,95.44472329644391
233,2024-01-06 09:56:48,120.473,19.958,0.19599999999999795,0.4079999999999977,49.78894308955547
234,2024-01-06 22:10:48,120.277,19.55,-0.679000000000002,1.565999999999999,188.23308457754283
235,2024-01-07 09:58:48,120.956,17.984,-0.17900000000000205,-0.4809999999999981,56.72771741000886
236,2024-01-07 22:05:48,121.135,18.465,0.5710000000000122,-1.4250000000000007,169.42043761605362
237,2024-01-08 09:57:48,120.564,19.89,0.3229999999999933,0.713000000000001,86.20532105613447
238,2024-01-08 22:10:48,120.241,19.177,-0.3020000000000067,0.6709999999999994,81.098491048821
239,2024-01-09 10:00:48,120.543,18.506,-0.0519999999999925,-0.18499999999999872,21.288514356752522
240,2024-01-09 22:08:48,120.595,18.691,0.07399999999999807,-0.2430000000000021,28.12056818305457
241,2024-01-10 10:00:48,120.521,18.934,0.20000000000000284,0.4250000000000007,51.73898220697247
242,2024-01-10 22:09:48,120.321,18.509,-0.17499999999999716,0.3670000000000009,44.79463622359655
243,2024-01-11 10:02:48,120.496,18.142,-0.2990000000000066,-0.8060000000000009,95.004454349135
244,2024-01-11 22:08:48,120.795,18.948,0.3260000000000076,-0.8769999999999989,103.33907470875036
245,2024-01-12 10:00:48,120.469,19.825,0.20199999999999818,0.4250000000000007,51.778112642013575
246,2024-01-12 22:11:48,120.267,19.4,-0.04800000000000182,0.04299999999999926,6.9435321619933745
247,2024-01-13 10:02:48,120.315,19.357,0.07899999999999352,0.11899999999999977,15.61503101288731
248,2024-01-13 22:11:48,120.236,19.238,-0.17099999999999227,0.352999999999998,43.17043993728087
249,2024-01-14 10:03:48,120.407,18.885,-0.04600000000000648,-0.19399999999999906,22.107420067238312
250,2024-01-14 22:10:48,120.453,19.079,0.2049999999999983,-0.6039999999999992,70.52008095502072
251,2024-01-15 10:03:48,120.248,19.683,-0.29299999999999216,-0.8350000000000009,97.75878785340676
252,2024-01-15 22:12:48,120.541,20.518,-0.41899999999999693,0.9789999999999992,117.3306053254874
253,2024-01-16 10:01:48,120.96,19.539,0.2079999999999984,0.44700000000000273,54.285367103981095
254,2024-01-16 22:09:48,120.752,19.092,-0.04200000000000159,0.019999999999999574,4.942196485487178
255,2024-01-17 10:03:48,120.794,19.072,-0.16599999999999682,-0.5259999999999998,61.026774509668755
256,2024-01-17 22:09:48,120.96,19.598,0.333999999999989,-0.9730000000000025,113.67614258307377
257,2024-01-18 10:02:48,120.626,20.571,0.46000000000000796,1.110000000000003,132.4527726408842
258,2024-01-18 22:12:48,120.166,19.461,-0.4140000000000015,1.006999999999998,120.139453561536
259,2024-01-19 10:06:48,120.58,18.454,0.3370000000000033,0.8150000000000013,97.37606935247875
260,2024-01-19 22:09:48,120.243,17.639,0.33799999999999386,-1.0120000000000005,118.06076822187131
261,2024-01-20 10:09:48,119.905,18.651,-0.03699999999999193,-0.1999999999999993,22.577645650666824
262,2024-01-20 22:12:48,119.942,18.851,-0.6610000000000014,1.718,203.4204500061767
263,2024-01-21 10:09:48,120.603,17.133,-0.5350000000000108,-1.5809999999999995,184.68591550899797
264,2024-01-21 22:07:48,121.138,18.714,0.3410000000000082,-1.0530000000000008,122.43862729632053
265,2024-01-22 10:05:48,120.797,19.767,0.09099999999999397,0.13799999999999812,18.0616236064343
266,2024-01-22 22:10:48,120.706,19.629,-0.2819999999999965,0.6780000000000008,80.99146634968425
267,2024-01-23 10:06:48,120.988,18.951,-0.031999999999996476,-0.20599999999999952,23.151751796115505
268,2024-01-23 22:08:48,121.02,19.157,0.3439999999999941,-1.097999999999999,127.29176137953026
269,2024-01-24 10:06:48,120.676,20.255,0.2190000000000083,0.4989999999999988,60.01933905809055
270,2024-01-24 22:11:48,120.457,19.756,-0.15400000000001057,0.31899999999999906,38.967298787535206
271,2024-01-25 10:08:48,120.611,19.437,0.47100000000000364,1.2520000000000024,147.77922430831063
272,2024-01-25 22:10:48,120.14,18.185,0.09799999999999898,-0.4090000000000025,46.63949443725408
273,2024-01-26 10:12:48,120.042,18.594,-0.277000000000001,-0.9489999999999981,109.46565521824003
274,2024-01-26 22:11:48,120.319,19.543,-0.15099999999999625,0.3149999999999977,38.440953890769855
275,2024-01-27 10:10:48,120.47,19.228,0.34900000000000375,0.9220000000000006,108.90718006267703
276,2024-01-27 22:10:48,120.121,18.306,0.10099999999999909,-0.43900000000000006,49.9625602742699
277,2024-01-28 10:13:48,120.02,18.745,0.10099999999999909,0.1750000000000007,22.17829945161611
278,2024-01-28 22:11:48,119.919,18.57,-0.02200000000000557,-0.06899999999999906,8.015092894941532
279,2024-01-29 10:14:48,119.941,18.639,-0.14699999999999136,-0.6009999999999991,68.59324278953405
